y1,x1_NEWUOA,x1_BOBYQA,x1_LINCOA,x1_COBYLA,y2,x2_NEWUOA,x2_BOBYQA,x2_LINCOA,x2_COBYLA,y3,x3_NEWUOA,x3_BOBYQA,x3_LINCOA,x3_COBYLA,y4,x4_NEWUOA,x4_BOBYQA,x4_LINCOA,x4_COBYLA,y5,x5_NEWUOA,x5_BOBYQA,x5_LINCOA,x5_COBYLA,y6,x6_NEWUOA,x6_BOBYQA,x6_LINCOA,x6_COBYLA,y7,x7_NEWUOA,x7_BOBYQA,x7_LINCOA,x7_COBYLA,y8,x8_NEWUOA,x8_BOBYQA,x8_LINCOA,x8_COBYLA,y9,x9_NEWUOA,x9_BOBYQA,x9_LINCOA,x9_COBYLA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0
0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0
0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0
0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.05950101174866165,0.0,0.0
0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.05950101174866165,0.0,0.0
0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.21492375043259787,0.03125,0.0,0.11216774020716615,0.0,0.2594545155579929
0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.21492375043259787,0.041666666666666664,0.0,0.11216774020716615,0.0,0.2594545155579929
0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.05037352251511932,0.0,0.041666666666666664,0.0,0.006694652574008397,0.0,0.14560532224689926,0.041666666666666664,0.0,0.07710892569776624,0.0,0.5392704100282871,0.041666666666666664,0.0,0.2399507927207526,0.12348305343500031,0.5525410230287788
0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.05037352251511932,0.0,0.052083333333333336,0.0,0.006694652574008397,0.0,0.14560532224689926,0.052083333333333336,0.0,0.07710892569776624,0.0,0.5392704100282871,0.052083333333333336,0.0,0.2399507927207526,0.12348305343500031,0.5525410230287788
0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.11813819888300402,0.0,0.052083333333333336,0.0,0.011634700483403393,0.1330882332619411,0.17853813174702032,0.052083333333333336,0.0,0.08784334897795432,0.1648843847417822,0.5830753911768908,0.052083333333333336,0.00457272978982409,0.24142059272773125,0.16694237676845483,0.6034051056746207
0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.11813819888300402,0.0,0.06250000000000001,0.0,0.011634700483403393,0.1330882332619411,0.17853813174702032,0.06250000000000001,0.0,0.08784334897795432,0.1648843847417822,0.5830753911768908,0.06250000000000001,0.00457272978982409,0.24142059272773125,0.16694237676845483,0.6034051056746207
0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.03747470541866265,0.03615966329541842,0.26430606306984245,0.0,0.06250000000000001,0.07572732616324515,0.32192809488736235,0.26197007893868385,0.2842508917434895,0.06250000000000001,0.08563007152569627,0.28317205140487,0.25431718873268483,0.7559775626920094,0.06250000000000001,0.32192809488736235,0.32192809488736235,0.26352106296132605,0.8239227715760925
0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.03747470541866265,0.03615966329541842,0.26430606306984245,0.0,0.07291666666666667,0.07572732616324515,0.32192809488736235,0.26197007893868385,0.2842508917434895,0.07291666666666667,0.08563007152569627,0.28317205140487,0.25431718873268483,0.7559775626920094,0.07291666666666667,0.32192809488736235,0.32192809488736235,0.26352106296132605,0.8239227715760925
0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.06575444548371424,0.0,0.0,0.07291666666666667,0.0,0.05183893151961811,0.07572732616324515,0.06350294230615795,0.07291666666666667,0.07953876498520696,0.11723767528437339,0.28818788306213217,0.0,0.07291666666666667,0.14306304909183554,0.34974603902712464,0.2926408679191175,0.4223201752225402,0.07291666666666667,0.24061311112599862,0.311511478942024,0.2578911025578341,0.7689557084106431,0.07291666666666667,0.33103851333207585,0.9033239805883261,0.32192809488736235,2.27986052228895
0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.06575444548371424,0.0,0.0,0.08333333333333334,0.0,0.05183893151961811,0.07572732616324515,0.06350294230615795,0.08333333333333334,0.07953876498520696,0.11723767528437339,0.28818788306213217,0.0,0.08333333333333334,0.14306304909183554,0.34974603902712464,0.2926408679191175,0.4223201752225402,0.08333333333333334,0.24061311112599862,0.311511478942024,0.2578911025578341,0.7689557084106431,0.08333333333333334,0.33103851333207585,0.9033239805883261,0.32192809488736235,2.27986052228895
0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0819416135361763,0.08199337219730735,0.0,0.08333333333333334,0.11103131238874395,0.08161376555365227,0.21254463538010088,0.07400058144377678,0.08333333333333334,0.11826288161982006,0.41357654215056383,0.29255349275384873,0.20602897512756058,0.08333333333333334,0.224123309415564,0.40945646701554406,0.32192809488736235,0.506753668370459,0.08333333333333334,0.26793320524663305,0.32192809488736235,0.32192809488736235,1.5379114168212862,0.08333333333333334,1.0264722113611908,2.27986052228895,0.37656335146420816,2.27986052228895
