y1,x1_PDFO,x1_PDFO_NB,x1_BFGS,x1_CG,y2,x2_PDFO,x2_PDFO_NB,x2_BFGS,x2_CG,y3,x3_PDFO,x3_PDFO_NB,x3_BFGS,x3_CG,y4,x4_PDFO,x4_PDFO_NB,x4_BFGS,x4_CG,y5,x5_PDFO,x5_PDFO_NB,x5_BFGS,x5_CG,y6,x6_PDFO,x6_PDFO_NB,x6_BFGS,x6_CG,y7,x7_PDFO,x7_PDFO_NB,x7_BFGS,x7_CG,y8,x8_PDFO,x8_PDFO_NB,x8_BFGS,x8_CG,y9,x9_PDFO,x9_PDFO_NB,x9_BFGS,x9_CG
0.052083333333333336,1.0,1.0,1.1111111111111112,1.1111111111111112,0.052083333333333336,1.25,2.0,2.25,2.25,0.052083333333333336,2.0,2.0,3.3333333333333335,3.111111111111111,0.052083333333333336,2.0,2.0,4.090909090909091,4.090909090909091,0.052083333333333336,2.0,2.0,5.090909090909091,4.333333333333333,0.052083333333333336,2.0,2.0,5.090909090909091,4.333333333333333,0.052083333333333336,2.0,2.0,5.333333333333333,6.333333333333333,0.052083333333333336,2.0,2.0,6.090909090909091,9.333333333333334,0.052083333333333336,2.0,2.0,8.090909090909092,10.090909090909092
0.052083333333333336,1.0,1.0,1.1111111111111112,1.1111111111111112,0.052083333333333336,2.0,2.0,3.090909090909091,3.111111111111111,0.052083333333333336,2.0,2.0,4.090909090909091,3.111111111111111,0.052083333333333336,2.0,2.0,4.333333333333333,4.090909090909091,0.052083333333333336,2.0,2.0,6.333333333333333,5.333333333333333,0.052083333333333336,2.0,2.0,7.333333333333333,5.333333333333333,0.052083333333333336,2.0,2.0,7.333333333333333,9.333333333333334,0.052083333333333336,2.0,2.0,7.333333333333333,10.090909090909092,0.052083333333333336,2.0,2.0,8.090909090909092,11.333333333333334
0.06250000000000001,1.0,1.0,1.1111111111111112,1.1111111111111112,0.06250000000000001,2.0,2.0,3.090909090909091,3.111111111111111,0.06250000000000001,2.0,2.0,4.090909090909091,3.111111111111111,0.06250000000000001,2.0,2.0,4.333333333333333,4.090909090909091,0.06250000000000001,2.0,2.0,6.333333333333333,5.333333333333333,0.06250000000000001,2.0,2.0,7.333333333333333,5.333333333333333,0.06250000000000001,2.0,2.0,7.333333333333333,9.333333333333334,0.06250000000000001,2.0,2.0,7.333333333333333,10.090909090909092,0.06250000000000001,2.0,2.0,8.090909090909092,11.333333333333334
0.06250000000000001,1.25,1.25,1.1111111111111112,1.1111111111111112,0.06250000000000001,2.0,2.0,3.25,3.111111111111111,0.06250000000000001,2.0,2.0,4.25,3.111111111111111,0.06250000000000001,2.0,2.0,6.2,4.333333333333333,0.06250000000000001,2.0,2.0,7.2,7.333333333333333,0.06250000000000001,2.0,2.0,7.333333333333333,7.333333333333333,0.06250000000000001,2.0,2.0,8.333333333333334,10.090909090909092,0.06250000000000001,2.0,2.0,8.333333333333334,11.333333333333334,0.06250000000000001,2.3333333333333335,2.3333333333333335,9.333333333333334,11.333333333333334
0.07291666666666667,1.25,1.25,1.1111111111111112,1.1111111111111112,0.07291666666666667,2.0,2.0,3.25,3.111111111111111,0.07291666666666667,2.0,2.0,4.25,3.111111111111111,0.07291666666666667,2.0,2.0,6.2,4.333333333333333,0.07291666666666667,2.0,2.0,7.2,7.333333333333333,0.07291666666666667,2.0,2.0,7.333333333333333,7.333333333333333,0.07291666666666667,2.0,2.0,8.333333333333334,10.090909090909092,0.07291666666666667,2.0,2.0,8.333333333333334,11.333333333333334,0.07291666666666667,2.3333333333333335,2.3333333333333335,9.333333333333334,11.333333333333334
0.07291666666666667,1.25,1.6666666666666667,1.125,1.125,0.07291666666666667,2.0,2.0,3.25,3.111111111111111,0.07291666666666667,2.3333333333333335,2.3333333333333335,4.25,3.111111111111111,0.07291666666666667,2.3333333333333335,2.3333333333333335,6.333333333333333,5.0,0.07291666666666667,2.3333333333333335,2.3333333333333335,7.333333333333333,7.333333333333333,0.07291666666666667,2.3333333333333335,2.3333333333333335,8.333333333333334,7.333333333333333,0.07291666666666667,2.3333333333333335,2.3333333333333335,8.333333333333334,11.333333333333334,0.07291666666666667,2.3333333333333335,2.3333333333333335,8.333333333333334,12.333333333333334,0.07291666666666667,2.3333333333333335,2.3333333333333335,9.333333333333334,12.333333333333334
0.08333333333333334,1.25,1.6666666666666667,1.125,1.125,0.08333333333333334,2.0,2.0,3.25,3.111111111111111,0.08333333333333334,2.3333333333333335,2.3333333333333335,4.25,3.111111111111111,0.08333333333333334,2.3333333333333335,2.3333333333333335,6.333333333333333,5.0,0.08333333333333334,2.3333333333333335,2.3333333333333335,7.333333333333333,7.333333333333333,0.08333333333333334,2.3333333333333335,2.3333333333333335,8.333333333333334,7.333333333333333,0.08333333333333334,2.3333333333333335,2.3333333333333335,8.333333333333334,11.333333333333334,0.08333333333333334,2.3333333333333335,2.3333333333333335,8.333333333333334,12.333333333333334,0.08333333333333334,2.3333333333333335,2.3333333333333335,9.333333333333334,12.333333333333334
0.08333333333333334,1.6666666666666667,1.875,1.125,1.125,0.08333333333333334,2.0,2.272727272727273,3.3333333333333335,3.111111111111111,0.08333333333333334,2.6666666666666665,2.6666666666666665,4.333333333333333,3.111111111111111,0.08333333333333334,2.6666666666666665,2.6666666666666665,6.333333333333333,5.111111111111111,0.08333333333333334,2.6666666666666665,2.6666666666666665,7.333333333333333,8.090909090909092,0.08333333333333334,2.6666666666666665,2.6666666666666665,9.333333333333334,8.090909090909092,0.08333333333333334,2.6666666666666665,2.6666666666666665,10.333333333333334,12.333333333333334,0.08333333333333334,5.428571428571429,5.428571428571429,10.333333333333334,14.333333333333334,0.08333333333333334,5.428571428571429,5.428571428571429,11.333333333333334,14.333333333333334
0.09375000000000001,1.6666666666666667,1.875,1.125,1.125,0.09375000000000001,2.0,2.272727272727273,3.3333333333333335,3.111111111111111,0.09375000000000001,2.6666666666666665,2.6666666666666665,4.333333333333333,3.111111111111111,0.09375000000000001,2.6666666666666665,2.6666666666666665,6.333333333333333,5.111111111111111,0.09375000000000001,2.6666666666666665,2.6666666666666665,7.333333333333333,8.090909090909092,0.09375000000000001,2.6666666666666665,2.6666666666666665,9.333333333333334,8.090909090909092,0.09375000000000001,2.6666666666666665,2.6666666666666665,10.333333333333334,12.333333333333334,0.09375000000000001,5.428571428571429,5.428571428571429,10.333333333333334,14.333333333333334,0.09375000000000001,5.428571428571429,5.428571428571429,11.333333333333334,14.333333333333334
0.09375000000000001,1.875,1.8888888888888888,1.25,1.25,0.09375000000000001,2.272727272727273,2.3333333333333335,3.3333333333333335,3.111111111111111,0.09375000000000001,2.727272727272727,2.727272727272727,4.333333333333333,3.25,0.09375000000000001,2.75,2.75,7.333333333333333,5.111111111111111,0.09375000000000001,2.75,2.75,9.090909090909092,8.2,0.09375000000000001,2.75,2.75,10.11111111111111,9.090909090909092,0.09375000000000001,4.0,4.0,10.333333333333334,12.333333333333334,0.09375000000000001,5.666666666666667,5.666666666666667,11.333333333333334,14.333333333333334,0.09375000000000001,5.666666666666667,5.666666666666667,11.333333333333334,14.666666666666666
0.10416666666666669,1.875,1.8888888888888888,1.25,1.25,0.10416666666666669,2.272727272727273,2.3333333333333335,3.3333333333333335,3.111111111111111,0.10416666666666669,2.727272727272727,2.727272727272727,4.333333333333333,3.25,0.10416666666666669,2.75,2.75,7.333333333333333,5.111111111111111,0.10416666666666669,2.75,2.75,9.090909090909092,8.2,0.10416666666666669,2.75,2.75,10.11111111111111,9.090909090909092,0.10416666666666669,4.0,4.0,10.333333333333334,12.333333333333334,0.10416666666666669,5.666666666666667,5.666666666666667,11.333333333333334,14.333333333333334,0.10416666666666669,5.666666666666667,5.666666666666667,11.333333333333334,14.666666666666666
0.10416666666666669,1.8888888888888888,2.0,1.25,1.25,0.10416666666666669,2.3333333333333335,2.6363636363636362,3.3333333333333335,3.125,0.10416666666666669,2.75,2.75,5.090909090909091,4.0,0.10416666666666669,5.111111111111111,5.111111111111111,7.333333333333333,5.2,0.10416666666666669,5.428571428571429,5.428571428571429,9.333333333333334,8.333333333333334,0.10416666666666669,5.428571428571429,5.428571428571429,10.333333333333334,10.333333333333334,0.10416666666666669,5.428571428571429,5.428571428571429,11.2,12.666666666666666,0.10416666666666669,6.0,6.0,12.142857142857142,14.636363636363637,0.10416666666666669,6.0,6.0,12.142857142857142,16.333333333333332
0.11458333333333336,1.8888888888888888,2.0,1.25,1.25,0.11458333333333336,2.3333333333333335,2.6363636363636362,3.3333333333333335,3.125,0.11458333333333336,2.75,2.75,5.090909090909091,4.0,0.11458333333333336,5.111111111111111,5.111111111111111,7.333333333333333,5.2,0.11458333333333336,5.428571428571429,5.428571428571429,9.333333333333334,8.333333333333334,0.11458333333333336,5.428571428571429,5.428571428571429,10.333333333333334,10.333333333333334,0.11458333333333336,5.428571428571429,5.428571428571429,11.2,12.666666666666666,0.11458333333333336,6.0,6.0,12.142857142857142,14.636363636363637,0.11458333333333336,6.0,6.0,12.142857142857142,16.333333333333332
0.11458333333333336,2.0,2.0,1.3333333333333333,1.3333333333333333,0.11458333333333336,2.6363636363636362,2.6666666666666665,3.3333333333333335,3.25,0.11458333333333336,3.3333333333333335,3.3333333333333335,5.2,4.090909090909091,0.11458333333333336,5.111111111111111,5.111111111111111,7.333333333333333,5.333333333333333,0.11458333333333336,5.444444444444445,5.444444444444445,9.333333333333334,9.090909090909092,0.11458333333333336,5.888888888888889,5.888888888888889,11.2,12.333333333333334,0.11458333333333336,6.0,6.0,12.142857142857142,13.636363636363637,0.11458333333333336,6.333333333333333,6.333333333333333,12.2,14.666666666666666,0.11458333333333336,6.555555555555555,6.555555555555555,12.2,16.666666666666668
0.125,2.0,2.0,1.3333333333333333,1.3333333333333333,0.125,2.6363636363636362,2.6666666666666665,3.3333333333333335,3.25,0.125,3.3333333333333335,3.3333333333333335,5.2,4.090909090909091,0.125,5.111111111111111,5.111111111111111,7.333333333333333,5.333333333333333,0.125,5.444444444444445,5.444444444444445,9.333333333333334,9.090909090909092,0.125,5.888888888888889,5.888888888888889,11.2,12.333333333333334,0.125,6.0,6.0,12.142857142857142,13.636363636363637,0.125,6.333333333333333,6.333333333333333,12.2,14.666666666666666,0.125,6.555555555555555,6.555555555555555,12.2,16.666666666666668
0.125,2.0,2.0,1.3333333333333333,1.3333333333333333,0.125,2.6666666666666665,2.6666666666666665,4.090909090909091,3.3333333333333335,0.125,3.6666666666666665,3.6666666666666665,5.333333333333333,4.090909090909091,0.125,5.111111111111111,5.111111111111111,8.090909090909092,5.333333333333333,0.125,5.444444444444445,5.444444444444445,10.11111111111111,10.333333333333334,0.125,6.0,6.0,11.333333333333334,12.666666666666666,0.125,6.111111111111111,6.111111111111111,12.2,14.333333333333334,0.125,6.555555555555555,6.555555555555555,12.5,14.666666666666666,0.125,6.666666666666667,6.666666666666667,13.333333333333334,19.09090909090909
0.13541666666666666,2.0,2.0,1.3333333333333333,1.3333333333333333,0.13541666666666666,2.6666666666666665,2.6666666666666665,4.090909090909091,3.3333333333333335,0.13541666666666666,3.6666666666666665,3.6666666666666665,5.333333333333333,4.090909090909091,0.13541666666666666,5.111111111111111,5.111111111111111,8.090909090909092,5.333333333333333,0.13541666666666666,5.444444444444445,5.444444444444445,10.11111111111111,10.333333333333334,0.13541666666666666,6.0,6.0,11.333333333333334,12.666666666666666,0.13541666666666666,6.111111111111111,6.111111111111111,12.2,14.333333333333334,0.13541666666666666,6.555555555555555,6.555555555555555,12.5,14.666666666666666,0.13541666666666666,6.666666666666667,6.666666666666667,13.333333333333334,19.09090909090909
0.13541666666666666,2.0,2.0,1.3333333333333333,1.3333333333333333,0.13541666666666666,2.6666666666666665,2.75,4.333333333333333,3.3333333333333335,0.13541666666666666,4.6,4.6,6.333333333333333,4.090909090909091,0.13541666666666666,5.111111111111111,5.111111111111111,8.333333333333334,5.75,0.13541666666666666,5.555555555555555,5.555555555555555,10.2,10.333333333333334,0.13541666666666666,6.0,6.0,11.5,14.333333333333334,0.13541666666666666,6.222222222222222,6.222222222222222,12.333333333333334,14.666666666666666,0.13541666666666666,6.625,6.625,13.333333333333334,19.09090909090909,0.13541666666666666,6.75,6.75,14.333333333333334,22.0
0.14583333333333334,2.0,2.0,1.3333333333333333,1.3333333333333333,0.14583333333333334,2.6666666666666665,2.75,4.333333333333333,3.3333333333333335,0.14583333333333334,4.6,4.6,6.333333333333333,4.090909090909091,0.14583333333333334,5.111111111111111,5.111111111111111,8.333333333333334,5.75,0.14583333333333334,5.555555555555555,5.555555555555555,10.2,10.333333333333334,0.14583333333333334,6.0,6.0,11.5,14.333333333333334,0.14583333333333334,6.222222222222222,6.222222222222222,12.333333333333334,14.666666666666666,0.14583333333333334,6.625,6.625,13.333333333333334,19.09090909090909,0.14583333333333334,6.75,6.75,14.333333333333334,22.0
0.14583333333333334,2.0,2.0,1.3333333333333333,1.3333333333333333,0.14583333333333334,2.75,3.0,5.2,3.3333333333333335,0.14583333333333334,5.0,5.0,6.333333333333333,4.333333333333333,0.14583333333333334,5.222222222222222,5.222222222222222,8.333333333333334,6.333333333333333,0.14583333333333334,5.666666666666667,5.666666666666667,10.333333333333334,10.5,0.14583333333333334,6.111111111111111,6.111111111111111,12.142857142857142,15.090909090909092,0.14583333333333334,6.444444444444445,6.444444444444445,12.5,16.25,0.14583333333333334,6.888888888888889,6.888888888888889,14.2,20.0,0.14583333333333334,6.888888888888889,6.888888888888889,15.2,23.333333333333332
0.15625,2.0,2.0,1.3333333333333333,1.3333333333333333,0.15625,2.75,3.0,5.2,3.3333333333333335,0.15625,5.0,5.0,6.333333333333333,4.333333333333333,0.15625,5.222222222222222,5.222222222222222,8.333333333333334,6.333333333333333,0.15625,5.666666666666667,5.666666666666667,10.333333333333334,10.5,0.15625,6.111111111111111,6.111111111111111,12.142857142857142,15.090909090909092,0.15625,6.444444444444445,6.444444444444445,12.5,16.25,0.15625,6.888888888888889,6.888888888888889,14.2,20.0,0.15625,6.888888888888889,6.888888888888889,15.2,23.333333333333332
0.15625,2.0,2.0,1.3333333333333333,1.3333333333333333,0.15625,3.0,3.25,5.25,3.3333333333333335,0.15625,5.111111111111111,5.111111111111111,6.333333333333333,4.333333333333333,0.15625,5.333333333333333,5.333333333333333,8.333333333333334,6.333333333333333,0.15625,5.888888888888889,5.888888888888889,10.333333333333334,12.090909090909092,0.15625,6.375,6.375,12.2,15.25,0.15625,6.625,6.625,13.25,17.09090909090909,0.15625,6.888888888888889,6.888888888888889,14.333333333333334,20.75,0.15625,6.909090909090909,6.909090909090909,16.75,28.75
0.16666666666666669,2.0,2.0,1.3333333333333333,1.3333333333333333,0.16666666666666669,3.0,3.25,5.25,3.3333333333333335,0.16666666666666669,5.111111111111111,5.111111111111111,6.333333333333333,4.333333333333333,0.16666666666666669,5.333333333333333,5.333333333333333,8.333333333333334,6.333333333333333,0.16666666666666669,5.888888888888889,5.888888888888889,10.333333333333334,12.090909090909092,0.16666666666666669,6.375,6.375,12.2,15.25,0.16666666666666669,6.625,6.625,13.25,17.09090909090909,0.16666666666666669,6.888888888888889,6.888888888888889,14.333333333333334,20.75,0.16666666666666669,6.909090909090909,6.909090909090909,16.75,28.75
0.16666666666666669,2.0,2.0,1.3333333333333333,1.3333333333333333,0.16666666666666669,3.25,3.6666666666666665,5.333333333333333,3.3333333333333335,0.16666666666666669,5.111111111111111,5.111111111111111,7.25,4.333333333333333,0.16666666666666669,5.428571428571429,5.428571428571429,8.333333333333334,7.111111111111111,0.16666666666666669,6.0,6.0,10.5,12.142857142857142,0.16666666666666669,6.555555555555555,6.555555555555555,12.25,16.25,0.16666666666666669,6.777777777777778,6.777777777777778,13.333333333333334,18.75,0.16666666666666669,6.909090909090909,6.909090909090909,16.75,21.333333333333332,0.16666666666666669,7.0,7.0,18.333333333333332,30.25
0.17708333333333334,2.0,2.0,1.3333333333333333,1.3333333333333333,0.17708333333333334,3.25,3.6666666666666665,5.333333333333333,3.3333333333333335,0.17708333333333334,5.111111111111111,5.111111111111111,7.25,4.333333333333333,0.17708333333333334,5.428571428571429,5.428571428571429,8.333333333333334,7.111111111111111,0.17708333333333334,6.0,6.0,10.5,12.142857142857142,0.17708333333333334,6.555555555555555,6.555555555555555,12.25,16.25,0.17708333333333334,6.777777777777778,6.777777777777778,13.333333333333334,18.75,0.17708333333333334,6.909090909090909,6.909090909090909,16.75,21.333333333333332,0.17708333333333334,7.0,7.0,18.333333333333332,30.25
0.17708333333333334,2.0,2.1818181818181817,2.090909090909091,2.090909090909091,0.17708333333333334,3.6666666666666665,4.090909090909091,5.333333333333333,4.0,0.17708333333333334,5.111111111111111,5.111111111111111,7.333333333333333,5.2,0.17708333333333334,5.444444444444445,5.444444444444445,9.25,7.333333333333333,0.17708333333333334,6.222222222222222,6.222222222222222,11.2,12.333333333333334,0.17708333333333334,6.555555555555555,6.555555555555555,13.25,18.75,0.17708333333333334,6.909090909090909,6.909090909090909,16.75,19.333333333333332,0.17708333333333334,7.444444444444445,7.444444444444445,18.333333333333332,26.25,0.17708333333333334,7.555555555555555,7.555555555555555,19.0,31.25
0.1875,2.0,2.1818181818181817,2.090909090909091,2.090909090909091,0.1875,3.6666666666666665,4.090909090909091,5.333333333333333,4.0,0.1875,5.111111111111111,5.111111111111111,7.333333333333333,5.2,0.1875,5.444444444444445,5.444444444444445,9.25,7.333333333333333,0.1875,6.222222222222222,6.222222222222222,11.2,12.333333333333334,0.1875,6.555555555555555,6.555555555555555,13.25,18.75,0.1875,6.909090909090909,6.909090909090909,16.75,19.333333333333332,0.1875,7.444444444444445,7.444444444444445,18.333333333333332,26.25,0.1875,7.555555555555555,7.555555555555555,19.0,31.25
0.1875,2.1818181818181817,2.1818181818181817,2.142857142857143,2.142857142857143,0.1875,4.090909090909091,4.333333333333333,5.333333333333333,4.090909090909091,0.1875,5.111111111111111,5.111111111111111,7.333333333333333,5.25,0.1875,5.545454545454546,5.545454545454546,10.11111111111111,7.333333333333333,0.1875,6.25,6.25,12.125,13.25,0.1875,6.909090909090909,6.909090909090909,13.333333333333334,19.333333333333332,0.1875,7.333333333333333,7.333333333333333,17.333333333333332,20.0,0.1875,8.75,8.75,19.0,28.333333333333332,0.1875,8.75,8.75,19.25,34.0
0.19791666666666669,2.1818181818181817,2.1818181818181817,2.142857142857143,2.142857142857143,0.19791666666666669,4.090909090909091,4.333333333333333,5.333333333333333,4.090909090909091,0.19791666666666669,5.111111111111111,5.111111111111111,7.333333333333333,5.25,0.19791666666666669,5.545454545454546,5.545454545454546,10.11111111111111,7.333333333333333,0.19791666666666669,6.25,6.25,12.125,13.25,0.19791666666666669,6.909090909090909,6.909090909090909,13.333333333333334,19.333333333333332,0.19791666666666669,7.333333333333333,7.333333333333333,17.333333333333332,20.0,0.19791666666666669,8.75,8.75,19.0,28.333333333333332,0.19791666666666669,8.75,8.75,19.25,34.0
0.19791666666666669,2.1818181818181817,2.272727272727273,2.25,2.25,0.19791666666666669,4.181818181818182,4.5,6.2,4.090909090909091,0.19791666666666669,5.111111111111111,5.111111111111111,7.333333333333333,5.333333333333333,0.19791666666666669,5.6,5.6,10.2,8.090909090909092,0.19791666666666669,6.454545454545454,6.454545454545454,12.142857142857142,15.090909090909092,0.19791666666666669,7.7272727272727275,7.7272727272727275,14.125,20.0,0.19791666666666669,8.333333333333334,8.333333333333334,18.0,23.333333333333332,0.19791666666666669,9.0,9.0,19.25,30.25,0.19791666666666669,10.0,10.0,20.25,36.4
0.20833333333333334,2.1818181818181817,2.272727272727273,2.25,2.25,0.20833333333333334,4.181818181818182,4.5,6.2,4.090909090909091,0.20833333333333334,5.111111111111111,5.111111111111111,7.333333333333333,5.333333333333333,0.20833333333333334,5.6,5.6,10.2,8.090909090909092,0.20833333333333334,6.454545454545454,6.454545454545454,12.142857142857142,15.090909090909092,0.20833333333333334,7.7272727272727275,7.7272727272727275,14.125,20.0,0.20833333333333334,8.333333333333334,8.333333333333334,18.0,23.333333333333332,0.20833333333333334,9.0,9.0,19.25,30.25,0.20833333333333334,10.0,10.0,20.25,36.4
0.20833333333333334,2.272727272727273,2.3333333333333335,2.25,2.25,0.20833333333333334,4.333333333333333,4.545454545454546,6.25,4.090909090909091,0.20833333333333334,5.111111111111111,5.111111111111111,8.2,5.333333333333333,0.20833333333333334,5.875,5.875,10.2,9.090909090909092,0.20833333333333334,6.909090909090909,6.909090909090909,12.25,15.75,0.20833333333333334,8.0,8.0,15.11111111111111,23.333333333333332,0.20833333333333334,8.636363636363637,8.636363636363637,18.09090909090909,24.25,0.20833333333333334,9.333333333333334,9.333333333333334,20.25,32.4,0.20833333333333334,10.333333333333334,10.333333333333334,21.09090909090909,44.36363636363637
0.21875000000000003,2.272727272727273,2.3333333333333335,2.25,2.25,0.21875000000000003,4.333333333333333,4.545454545454546,6.25,4.090909090909091,0.21875000000000003,5.111111111111111,5.111111111111111,8.2,5.333333333333333,0.21875000000000003,5.875,5.875,10.2,9.090909090909092,0.21875000000000003,6.909090909090909,6.909090909090909,12.25,15.75,0.21875000000000003,8.0,8.0,15.11111111111111,23.333333333333332,0.21875000000000003,8.636363636363637,8.636363636363637,18.09090909090909,24.25,0.21875000000000003,9.333333333333334,9.333333333333334,20.25,32.4,0.21875000000000003,10.333333333333334,10.333333333333334,21.09090909090909,44.36363636363637
