y1,x1_PDFO,x1_PDFO-(no-barrier),x1_BFGS,x1_CG,y2,x2_PDFO,x2_PDFO-(no-barrier),x2_BFGS,x2_CG,y3,x3_PDFO,x3_PDFO-(no-barrier),x3_BFGS,x3_CG,y4,x4_PDFO,x4_PDFO-(no-barrier),x4_BFGS,x4_CG,y5,x5_PDFO,x5_PDFO-(no-barrier),x5_BFGS,x5_CG,y6,x6_PDFO,x6_PDFO-(no-barrier),x6_BFGS,x6_CG,y7,x7_PDFO,x7_PDFO-(no-barrier),x7_BFGS,x7_CG,y8,x8_PDFO,x8_PDFO-(no-barrier),x8_BFGS,x8_CG,y9,x9_PDFO,x9_PDFO-(no-barrier),x9_BFGS,x9_CG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0
0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.2491717524520483
0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.2491717524520483
0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.060342905690638445,0.012738853503184714,0.0,0.0,0.0,0.25055197144388797
0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.060342905690638445,0.019108280254777073,0.0,0.0,0.0,0.25055197144388797
0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.2491717524520483,0.019108280254777073,0.0,0.0,0.0,0.7329829079673413
0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.2491717524520483,0.025477707006369428,0.0,0.0,0.0,0.7329829079673413
0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.03701918943080605,0.025477707006369428,0.0,0.0,0.0,0.2491717524520483,0.025477707006369428,0.0,0.0,0.0,0.879936924192504,0.025477707006369428,0.0,0.0,0.0,0.9319357250548459
0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.03701918943080605,0.03184713375796178,0.0,0.0,0.0,0.2491717524520483,0.03184713375796178,0.0,0.0,0.0,0.879936924192504,0.03184713375796178,0.0,0.0,0.0,0.9319357250548459
0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.2491717524520483,0.03184713375796178,0.0,0.0,0.0,0.2491717524520483,0.03184713375796178,0.0,0.0,0.0,0.6870875169490086,0.03184713375796178,0.0,0.0,0.06442664968739668,1.1346836172450234,0.03184713375796178,0.0,0.0,0.09006369834718345,0.9452270073754053
0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.2491717524520483,0.03821656050955414,0.0,0.0,0.0,0.2491717524520483,0.03821656050955414,0.0,0.0,0.0,0.6870875169490086,0.03821656050955414,0.0,0.0,0.06442664968739668,1.1346836172450234,0.03821656050955414,0.0,0.0,0.09006369834718345,0.9452270073754053
0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.7397716502978953,0.03821656050955414,0.0,0.0,0.0,0.6969535423628448,0.03821656050955414,0.0,0.0,0.0,0.8242167879371239,0.03821656050955414,0.0,0.0,0.19626539362109294,1.2487437482834003,0.03821656050955414,0.0,0.0,0.14852252471008814,1.3301914059185023
0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.7397716502978953,0.0445859872611465,0.0,0.0,0.0,0.6969535423628448,0.0445859872611465,0.0,0.0,0.0,0.8242167879371239,0.0445859872611465,0.0,0.0,0.19626539362109294,1.2487437482834003,0.0445859872611465,0.0,0.0,0.14852252471008814,1.3301914059185023
0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.03409319866840793,0.0445859872611465,0.0,0.0,0.0,0.7441610955704101,0.0445859872611465,0.0,0.0,0.0,0.7441610955704101,0.0445859872611465,0.0,0.0,0.2135351448811626,1.1290744697056958,0.0445859872611465,0.0,0.0,0.2731687829675069,1.436418516755222,0.0445859872611465,0.0,0.0,0.2914628141603112,2.321928094887362
0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.03409319866840793,0.050955414012738856,0.0,0.0,0.0,0.7441610955704101,0.050955414012738856,0.0,0.0,0.0,0.7441610955704101,0.050955414012738856,0.0,0.0,0.2135351448811626,1.1290744697056958,0.050955414012738856,0.0,0.0,0.2731687829675069,1.436418516755222,0.050955414012738856,0.0,0.0,0.2914628141603112,2.321928094887362
0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.14319463582779043,0.050955414012738856,0.0,0.0,0.0,0.8211028347528142,0.050955414012738856,0.0,0.0,0.0,0.8497103212942221,0.050955414012738856,0.0,0.0,0.2566081366743607,1.37089494403564,0.050955414012738856,0.0,0.0,1.7524355727469796,1.7912352566943273,0.050955414012738856,0.0,0.0,1.728078155452143,2.592955291474687
0.05732484076433121,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.14319463582779043,0.05732484076433121,0.0,0.0,0.0,0.8211028347528142,0.05732484076433121,0.0,0.0,0.0,0.8497103212942221,0.05732484076433121,0.0,0.0,0.2566081366743607,1.37089494403564,0.05732484076433121,0.0,0.0,1.7524355727469796,1.7912352566943273,0.05732484076433121,0.0,0.0,1.728078155452143,2.592955291474687
